task_id,source,result,n_smells,smells,n_smells_defs,smells_defs,n_extra_stmts,sloc,cyclomatic,maintainability,halstead_volume,halstead_difficulty,halstead_effort,cognitive,comment_density,api_calls,bleu,chrf,rouge_l,codebleu,ast_similarity,canon_sloc,canon_cyclomatic,canon_maintainability,canon_halstead_volume,canon_halstead_difficulty,canon_halstead_effort,canon_cognitive,canon_comment_density,canon_api_calls,n_output_tokens
mbpp_183,mbpp,fail,0,,0,,0,2.000,4.000,82.705,28.529,1.500,42.794,0.000,0.000,3.000,41.967,52.345,70.769,25.708,67.669,7.000,5.000,67.419,84.000,2.333,196.000,7.000,0.000,1.000,47
mbpp_184,mbpp,fail,0,,0,,0,2.000,2.000,88.423,4.755,0.500,2.377,0.000,0.000,1.000,31.999,45.591,60.000,36.143,80.851,3.000,2.000,84.582,4.755,0.500,2.377,0.000,0.000,1.000,24
mbpp_185,mbpp,fail,0,,0,,0,2.000,1.000,79.548,92.000,3.409,313.636,0.000,0.000,0.000,47.920,54.387,77.778,24.333,81.319,3.000,1.000,74.819,123.190,3.393,417.966,0.000,0.000,0.000,35
mbpp_186,mbpp,pass,0,,0,,0,3.000,3.000,100.000,0.000,0.000,0.000,1.000,0.000,2.000,40.780,57.000,59.091,40.230,72.727,7.000,3.000,100.000,0.000,0.000,0.000,4.000,0.000,1.000,41
mbpp_187,mbpp,fail,0,,0,,0,11.000,5.000,61.404,148.487,5.200,772.132,7.000,0.000,3.000,8.450,26.970,33.058,20.441,55.224,7.000,4.000,66.415,122.115,4.889,597.004,5.000,0.000,2.000,153
mbpp_188,mbpp,fail,0,,0,,0,2.000,2.000,79.762,82.045,2.545,208.841,1.000,0.000,1.000,10.718,25.360,36.000,6.862,32.653,7.000,5.000,66.891,99.912,4.000,399.647,10.000,0.000,1.000,36
mbpp_189,mbpp,pass,0,,0,,0,11.000,7.000,60.534,180.942,5.906,1068.692,8.000,0.000,1.000,31.060,35.028,53.226,23.315,28.674,17.000,10.000,56.681,144.946,5.500,797.206,12.000,0.000,1.000,103
mbpp_190,mbpp,fail,0,,0,,0,2.000,1.000,81.181,53.774,1.667,89.624,0.000,0.000,0.000,73.349,82.135,80.000,45.508,92.857,2.000,1.000,81.290,51.891,1.111,57.657,0.000,0.000,0.000,47
mbpp_191,mbpp,pass,0,,0,,0,2.000,1.000,88.557,4.755,0.500,2.377,0.000,0.000,0.000,17.491,41.208,43.750,16.534,47.826,5.000,5.000,71.690,58.810,1.333,78.414,3.000,0.000,0.000,27
mbpp_192,mbpp,pass,0,,0,,0,2.000,4.000,88.154,4.755,0.500,2.377,1.000,0.000,3.000,14.520,33.435,23.077,13.157,55.696,9.000,5.000,73.770,4.755,0.500,2.377,6.000,0.000,2.000,32
